customer_id,join_date,loyalty_tier,pref_channel,region,label_affinity,discount_sensitivity,premium_pref,primary_category
1468,2025-01-22,Platinum,email,South,clean,0.27190335481763706,0.49957446050045906,skin-care-sets-travel-value
1469,2025-08-24,Member,sms,Northeast,none,0.3891738409011363,0.08666249713871729,face-serum
1470,2025-02-21,Platinum,email,Midwest,none,0.5237049486512859,0.808878165983144,face-creams
1471,2025-02-17,Platinum,email,Northeast,luxury,0.7073398306289533,0.4425601837912484,face-sunscreen
1472,2025-05-27,Diamond,app_push,Northeast,none,0.48640481501050853,0.015355995331479619,eye-cream-dark-circles
1473,2025-10-20,Platinum,email,South,none,0.2423953069815207,0.20679474406219053,face-serum
1474,2025-06-07,Diamond,sms,West,none,0.539874002077926,0.13057470081854175,body-lotion-body-oil
1475,2025-06-25,Member,email,West,planet,0.2575233375061947,0.2918533189634239,body-lotion-body-oil
1476,2025-08-12,Platinum,app_push,South,luxury,0.29556533561251536,0.6778733295211613,facial-treatment-masks
1477,2025-05-24,Platinum,email,West,clean,0.4562325740622143,0.6927675280341631,mini-skincare
1478,2025-05-12,Member,sms,South,luxury,0.20232531518240962,0.37607566252264074,face-sunscreen
1479,2025-07-28,Member,app_push,Northeast,none,0.389230766453631,0.5020332003123157,face-serum
1480,2025-02-12,Member,email,West,none,0.12117638600500147,0.8119852110560875,skin-care-sets-travel-value
1481,2025-09-22,Member,email,Northeast,clean,0.5016156472103113,0.4581960130551061,mini-skincare
1482,2025-04-17,Platinum,email,West,none,0.23722786900335988,0.40085941088338484,lip-balm-lip-care
1483,2025-06-26,Platinum,email,West,luxury,0.13475418239202547,0.9662472825561303,face-creams
1484,2025-10-22,Diamond,sms,Northeast,cruelty-free,0.11027599909815268,0.4646836792922251,eye-cream-dark-circles
1485,2025-08-17,Member,email,West,luxury,0.4478582391030276,0.4435720893866145,body-lotion-body-oil
1486,2025-08-14,Member,app_push,West,none,0.06134549769294849,0.37968058267959226,face-serum
1487,2025-09-02,Diamond,sms,Northeast,none,0.5660173713434152,0.6192306903748935,face-serum
1488,2025-02-04,Member,sms,South,cruelty-free,0.41030907970770386,0.7974133932371749,mini-skincare
1489,2025-05-13,Platinum,email,South,cruelty-free,0.4560083494676241,0.7116471377719796,face-sunscreen
1490,2025-08-31,Member,email,South,clean,0.708660360255101,0.3654414832879723,lip-balm-lip-care
1491,2025-03-20,Member,app_push,South,none,0.4935633007253194,0.10400542407176191,body-lotion-body-oil
1492,2025-04-04,Member,app_push,South,none,0.09954241396688134,0.709361162945558,body-lotion-body-oil
1493,2025-09-21,Member,email,Northeast,none,0.37037984760842574,0.3853784738517438,face-serum
1494,2025-08-23,Member,sms,South,none,0.40485096305746365,0.6665261488090323,skin-care-sets-travel-value
1495,2025-03-17,Member,sms,South,none,0.4888722309562565,0.39061906246824435,facial-treatment-masks
1496,2025-01-04,Platinum,email,Midwest,luxury,0.17531458343030729,0.6327109370103663,body-lotion-body-oil
1497,2025-05-25,Diamond,email,Midwest,none,0.10323525456495317,0.30516029206817635,facial-treatment-masks
1498,2025-09-19,Member,sms,Midwest,none,0.39908708164266665,0.3019669564452855,face-serum
1499,2025-06-14,Member,app_push,Midwest,none,0.8074995522756484,0.599391786943365,lip-balm-lip-care
1500,2025-02-18,Member,app_push,West,none,0.6072811536822186,0.05956305181697068,face-sunscreen
1501,2025-05-25,Diamond,email,South,none,0.1538423724102383,0.7089162790912641,face-serum
1502,2025-05-17,Member,email,South,none,0.3372725561982755,0.6462918155130624,facial-treatment-masks
1503,2025-07-01,Platinum,email,Northeast,planet,0.7246578555896129,0.5951577622852674,mini-skincare
1504,2025-07-18,Member,email,Midwest,none,0.21165621102037102,0.39157224599604035,face-sunscreen
1505,2025-03-15,Member,app_push,South,none,0.48836424754264585,0.7024814814210965,mini-skincare
1506,2025-06-02,Member,email,Northeast,none,0.46368374730846906,0.8563181778345403,eye-cream-dark-circles
1507,2025-05-28,Platinum,app_push,South,none,0.8490264342489477,0.3843601246344175,face-sunscreen
1508,2025-02-19,Member,email,West,none,0.18021468586331543,0.40121708509482956,mini-skincare
1509,2025-05-30,Platinum,app_push,Midwest,luxury,0.10522352947589661,0.14799153172085722,body-lotion-body-oil
1510,2025-02-11,Member,email,South,planet,0.2542767143448716,0.45751136622196775,face-wash-facial-cleanser
1511,2025-02-28,Member,app_push,West,none,0.40392588336237284,0.24387885946754662,body-lotion-body-oil
1512,2025-03-27,Member,sms,South,none,0.4218309701703257,0.13167746259826726,face-sunscreen
1513,2025-10-19,Platinum,sms,Northeast,none,0.27229385587598587,0.4564561362061974,mini-skincare
1514,2025-01-16,Platinum,email,Northeast,none,0.6229114708672022,0.5692256185134731,face-wash-facial-cleanser
1515,2025-09-15,Member,email,West,none,0.367928819536433,0.16375864908560375,mini-skincare
1516,2025-03-06,Member,email,Northeast,none,0.28331676807291106,0.058900976487577764,skin-care-sets-travel-value
1517,2025-10-12,Member,app_push,West,none,0.20613491097572084,0.34305342919926324,eye-cream-dark-circles
1518,2025-02-09,Diamond,app_push,Northeast,none,0.05342208381077584,0.7531760220225401,skin-care-sets-travel-value
1519,2025-07-03,Member,sms,South,none,0.518460026125936,0.6227892775293122,body-lotion-body-oil
1520,2025-05-20,Platinum,sms,South,none,0.43065691201664275,0.13250876090934416,lip-balm-lip-care
1521,2025-03-09,Platinum,email,South,none,0.5554831181995858,0.8564643201878576,lip-balm-lip-care
1522,2025-04-17,Member,app_push,Northeast,cruelty-free,0.3276794162829446,0.36337012139734687,face-wash-facial-cleanser
1523,2025-05-02,Member,sms,South,clean,0.1489543473143041,0.38120632365064866,mini-skincare
1524,2025-06-26,Platinum,sms,Midwest,none,0.3212889649452678,0.678933394187884,facial-treatment-masks
1525,2025-08-09,Member,app_push,South,none,0.33549981889893044,0.07725015464141259,body-lotion-body-oil
1526,2025-03-26,Platinum,email,Northeast,cruelty-free,0.1588576749414447,0.7607088800296045,face-serum
1527,2025-04-25,Member,sms,West,none,0.18660280414401367,0.5217860264560984,face-serum
1528,2025-01-11,Member,sms,West,planet,0.6540727817872938,0.7512371713288579,face-sunscreen
1529,2025-03-19,Diamond,sms,South,none,0.21807867276259127,0.5958265459728954,face-creams
1530,2025-04-10,Member,email,South,none,0.4288532467414492,0.5906996816270822,lip-balm-lip-care
1531,2025-08-31,Platinum,sms,Northeast,clean,0.397718302003428,0.39651378080760064,facial-treatment-masks
1532,2025-08-15,Diamond,app_push,Northeast,none,0.6372614229959969,0.14164954170917932,face-serum
1533,2025-08-20,Member,sms,South,none,0.4015682265951013,0.5750286826443242,face-serum
1534,2025-03-18,Member,email,Northeast,none,0.45809138468451577,0.1732233956484724,mini-skincare
1535,2025-03-06,Platinum,app_push,West,none,0.7742505513808897,0.688854646823271,face-creams
1536,2025-05-02,Platinum,email,Midwest,cruelty-free,0.40276107998812916,0.7263612802542339,face-creams
1537,2025-05-09,Member,email,South,planet,0.5387105537272737,0.4280929972689151,face-creams
1538,2025-08-15,Platinum,app_push,Midwest,none,0.18145978443659067,0.6441168178901784,eye-cream-dark-circles
1539,2025-09-17,Member,sms,Northeast,none,0.2829740686427806,0.7346610259079335,facial-treatment-masks
1540,2025-05-03,Member,email,West,luxury,0.18239458945668122,0.530047393888046,face-creams
1541,2025-03-06,Member,app_push,South,none,0.37985916046493995,0.4336343044832885,face-serum
1542,2025-09-24,Member,sms,Midwest,planet,0.09179009295145034,0.20420710362186828,skin-care-sets-travel-value
1543,2025-06-10,Member,email,Northeast,none,0.28352815369477413,0.7160415048581332,face-wash-facial-cleanser
1544,2025-10-03,Platinum,email,South,none,0.4557604368967423,0.7978324042467968,face-wash-facial-cleanser
1545,2025-04-27,Member,app_push,Midwest,none,0.7155345870086749,0.37294339096694645,skin-care-sets-travel-value
1546,2025-04-04,Member,app_push,South,none,0.17985378783460235,0.6800316430227275,body-lotion-body-oil
1547,2025-01-19,Platinum,email,Northeast,none,0.40598926508420546,0.8212866749425385,eye-cream-dark-circles
1548,2025-08-09,Member,email,South,none,0.3568674910146669,0.12163468715688809,lip-balm-lip-care
1549,2025-05-29,Member,sms,West,planet,0.3868570192428023,0.2203982208724642,eye-cream-dark-circles
1550,2025-03-17,Platinum,email,South,planet,0.2760976207533934,0.6454137989728682,face-creams
1551,2025-05-15,Diamond,email,West,none,0.44758451492205514,0.7506648195458067,eye-cream-dark-circles
1552,2025-02-11,Diamond,email,South,none,0.8314209502636475,0.3157964392908337,eye-cream-dark-circles
1553,2025-10-19,Platinum,app_push,West,none,0.26362577931579445,0.14050265421456257,face-serum
1554,2025-05-12,Member,sms,Northeast,none,0.16808920542214145,0.44109585893580466,eye-cream-dark-circles
1555,2025-04-01,Member,email,Midwest,none,0.5382811717032377,0.25937574407340486,body-lotion-body-oil
1556,2025-06-30,Member,app_push,South,planet,0.1668051651161446,0.0607289435570183,face-creams
1557,2025-08-27,Diamond,sms,South,none,0.20401831466201084,0.34991314586107053,mini-skincare
1558,2025-10-08,Member,email,West,planet,0.09835143200799273,0.590785163253555,eye-cream-dark-circles
1559,2025-07-24,Member,email,Northeast,cruelty-free,0.49226457258878564,0.3029158352927616,mini-skincare
1560,2025-02-13,Member,email,South,none,0.393617312598448,0.5882342338024349,lip-balm-lip-care
1561,2025-05-06,Member,email,South,none,0.11052202796144024,0.44422889012341943,mini-skincare
1562,2025-08-02,Member,email,West,cruelty-free,0.5206365452927049,0.48120857809388,eye-cream-dark-circles
1563,2025-09-05,Member,email,West,clean,0.16974114164478116,0.637882909444625,skin-care-sets-travel-value
1564,2025-05-23,Member,app_push,Northeast,luxury,0.5771909622824369,0.5543753699335873,face-serum
1565,2025-09-13,Member,sms,Northeast,none,0.4954018786765963,0.5763800390489824,face-serum
1566,2025-02-09,Member,email,Northeast,none,0.53392688500623,0.7108722143622908,eye-cream-dark-circles
1567,2025-04-14,Member,app_push,Northeast,planet,0.3475423744960035,0.19194531357188363,face-creams
1568,2025-10-19,Platinum,sms,West,none,0.6467689451084605,0.6950858996644846,body-lotion-body-oil
1569,2025-02-28,Platinum,app_push,West,none,0.13299192110724478,0.8230678087443811,face-sunscreen
1570,2025-07-28,Diamond,app_push,West,none,0.34956665847153484,0.23269177261676074,mini-skincare
1571,2025-03-05,Member,sms,South,none,0.6327123906390203,0.40349885077279624,skin-care-sets-travel-value
1572,2025-02-08,Diamond,sms,South,none,0.5129741706682845,0.7428170302389103,face-sunscreen
1573,2025-02-17,Member,sms,South,none,0.5762332999985199,0.421167651356092,face-serum
1574,2025-09-29,Platinum,sms,West,none,0.7512635967908505,0.7771545702047327,skin-care-sets-travel-value
1575,2025-10-22,Platinum,app_push,Northeast,none,0.27479844815832627,0.34076930159521635,facial-treatment-masks
1576,2025-01-31,Member,email,Northeast,planet,0.5857671369572893,0.5071576604921632,facial-treatment-masks
1577,2025-08-01,Member,email,Midwest,none,0.3612783209317713,0.6537945505036101,body-lotion-body-oil
1578,2025-01-28,Platinum,email,Northeast,none,0.2708095745774071,0.704240523552788,skin-care-sets-travel-value
1579,2025-09-03,Member,app_push,West,none,0.38580579662815,0.5764184891451306,lip-balm-lip-care
1580,2025-04-10,Member,app_push,Northeast,luxury,0.2628929308316583,0.4346706966852215,mini-skincare
1581,2025-01-15,Member,email,West,none,0.26833777100676776,0.5537526704551388,skin-care-sets-travel-value
1582,2025-10-09,Member,email,Northeast,none,0.1499167915591958,0.679599774054944,eye-cream-dark-circles
1583,2025-10-04,Platinum,email,Northeast,none,0.5497889145741778,0.3819781302393926,lip-balm-lip-care
1584,2025-01-10,Diamond,app_push,South,none,0.3888100548009692,0.8458595056411492,eye-cream-dark-circles
1585,2025-04-27,Diamond,sms,Midwest,none,0.6776020561353334,0.7411140817811076,lip-balm-lip-care
1586,2025-10-03,Member,app_push,West,none,0.7706209336582227,0.7605395459184621,face-creams
1587,2025-04-16,Member,sms,South,none,0.8145397546495865,0.12509097329082683,lip-balm-lip-care
1588,2025-07-03,Member,email,West,none,0.08580273300857072,0.23498125830236277,body-lotion-body-oil
1589,2025-09-18,Member,sms,West,clean,0.5742464587257112,0.768844142033799,eye-cream-dark-circles
1590,2025-01-21,Member,app_push,West,clean,0.3508185489651597,0.174376238002145,skin-care-sets-travel-value
1591,2025-05-28,Platinum,app_push,South,none,0.39108408688042257,0.5157126884337995,body-lotion-body-oil
1592,2025-06-20,Platinum,email,South,none,0.5358666014538405,0.16012524144703652,eye-cream-dark-circles
1593,2025-10-05,Member,email,Northeast,planet,0.8481029734900769,0.6811059820657227,skin-care-sets-travel-value
1594,2025-05-18,Platinum,app_push,South,cruelty-free,0.44995166731298775,0.7785946382388576,face-sunscreen
1595,2025-09-09,Member,email,South,clean,0.14951730477125139,0.41017143598687417,body-lotion-body-oil
1596,2025-06-19,Platinum,app_push,Northeast,planet,0.5220351654506344,0.30431337989890667,face-wash-facial-cleanser
1597,2025-05-10,Diamond,email,West,none,0.7296026652483691,0.21151054983447753,face-serum
1598,2025-08-10,Diamond,app_push,South,luxury,0.5097171591657199,0.08928277835618283,mini-skincare
1599,2025-09-11,Diamond,email,Northeast,planet,0.16118439305328408,0.7218133244866439,face-serum
1600,2025-07-23,Platinum,email,Northeast,none,0.5278752474769547,0.2831390211198373,facial-treatment-masks
1601,2025-07-05,Member,email,Northeast,luxury,0.5234128531238785,0.8104066958157087,body-lotion-body-oil
1602,2025-10-27,Member,email,Midwest,luxury,0.24697432645066203,0.3615075160959454,face-creams
1603,2025-06-30,Platinum,email,South,none,0.4499599753356741,0.6631952709939954,skin-care-sets-travel-value
1604,2025-02-17,Member,app_push,South,none,0.44962158404967334,0.5026652013774241,lip-balm-lip-care
1605,2025-10-03,Member,app_push,South,none,0.1531582962541476,0.14705584274691824,lip-balm-lip-care
1606,2025-09-01,Member,email,West,clean,0.20829503933300028,0.23367928130778065,eye-cream-dark-circles
1607,2025-04-22,Member,app_push,South,none,0.5093783942158308,0.8185643255000421,face-sunscreen
1608,2025-05-04,Member,email,South,none,0.3117024615311079,0.3111953497740739,face-sunscreen
1609,2025-07-19,Member,app_push,Midwest,none,0.45107774619629587,0.45809427202868064,face-serum
1610,2025-08-23,Member,email,West,none,0.29017305868122095,0.392622223005504,eye-cream-dark-circles
1611,2025-07-31,Member,sms,West,luxury,0.42071860168659564,0.6009572669128268,face-creams
1612,2025-09-25,Platinum,email,West,none,0.2989357028341955,0.12536790240986878,facial-treatment-masks
1613,2025-01-22,Member,email,Northeast,luxury,0.09066285574729085,0.2634149278797353,body-lotion-body-oil
1614,2025-10-25,Member,email,West,cruelty-free,0.34979821501321695,0.30850521215742843,face-creams
1615,2025-05-27,Platinum,email,West,none,0.9172199335013639,0.4386604448178218,mini-skincare
1616,2025-03-21,Member,email,South,none,0.3756472386113767,0.25615096413174593,eye-cream-dark-circles
1617,2025-03-06,Member,email,West,none,0.801860293841021,0.6637674887896315,face-creams
1618,2025-05-16,Member,email,West,none,0.4286683357442336,0.31552747067267733,facial-treatment-masks
1619,2025-04-01,Member,email,Midwest,none,0.39880866311569857,0.06622234118165399,lip-balm-lip-care
1620,2025-10-10,Member,sms,Midwest,none,0.767970617030635,0.6462860345950487,facial-treatment-masks
1621,2025-05-30,Member,app_push,West,none,0.8492599147094043,0.4986973533533797,mini-skincare
1622,2025-10-11,Platinum,app_push,West,clean,0.5040329108423182,0.2956922447024549,body-lotion-body-oil
1623,2025-07-21,Member,sms,West,planet,0.019556243672168815,0.16070596617458915,facial-treatment-masks
1624,2025-04-22,Member,email,Northeast,none,0.17222648138340907,0.34676230854597145,mini-skincare
1625,2025-05-01,Member,sms,Northeast,planet,0.778998416586204,0.7770615309492286,facial-treatment-masks
1626,2025-10-10,Platinum,email,Northeast,none,0.8417536988861398,0.46801348689677574,lip-balm-lip-care
1627,2025-07-17,Member,email,South,luxury,0.6620013736663686,0.6787791308418852,eye-cream-dark-circles
1628,2025-05-02,Member,email,Northeast,none,0.19030473568486012,0.5186377884941686,lip-balm-lip-care
1629,2025-08-13,Member,email,South,none,0.17678693873218562,0.20170992119894013,face-sunscreen
1630,2025-04-23,Diamond,email,West,none,0.7276015726548859,0.7632431836181195,mini-skincare
1631,2025-03-07,Member,email,West,none,0.6270032087889601,0.29339024243471873,lip-balm-lip-care
1632,2025-08-15,Member,email,Northeast,none,0.9535894561693261,0.33733883568621165,body-lotion-body-oil
1633,2025-01-26,Member,email,Midwest,none,0.5055480878105436,0.11072587077471514,lip-balm-lip-care
1634,2025-05-22,Platinum,email,Northeast,none,0.4461710289839773,0.7457209432171508,face-creams
1635,2025-05-04,Platinum,email,West,none,0.13767081430796346,0.5781331585604472,face-serum
1636,2025-05-15,Member,app_push,Northeast,clean,0.46039215667801775,0.7263565627756863,body-lotion-body-oil
